FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
127	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
128	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
129	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
130	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
131	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
132	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
133	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
134	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
135	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
136	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
137	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
138	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
139	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
140	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
141	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
142	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
143	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
144	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
145	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
146	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
