FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
22	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-11397.7	-11397.7	-5740970.0	-5740970.0	-134801.0	-134801.0	-197361.0	-197361.0	-2024550.0	-2024550.0	-89364.8	-89364.8	-547181.0	-547181.0	-1044636.85
23	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-279860.0	-279860.0	-547181.0	-547181.0	-1071575.92
24	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-279860.0	-279860.0	-547181.0	-547181.0	-1071575.92
25	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1093726.92
26	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1093726.92
27	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1093726.92
28	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-30592.2	-30592.2	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1093726.92
29	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-134801.0	-134801.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1096171.54
30	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-157051.0	-157051.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1098396.54
31	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-157051.0	-157051.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1098396.54
32	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-157051.0	-157051.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1098396.54
33	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-157051.0	-157051.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1098396.54
34	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-257062.0	-257062.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1850966.44
35	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-1379010.0	-1379010.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-1963161.2399999998
36	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2349508.2399999998
37	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-55038.4	-55038.4	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2349508.2399999998
38	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-140179.0	-140179.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2358022.3
39	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-140179.0	-140179.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2358022.3
40	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-140179.0	-140179.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2358022.3
41	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-140179.0	-140179.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2358022.3
42	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2372071.7
